time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.259454002133,0.149844361188,15.8942968921,0.0588402128259,6.21124806865,0.0,0.594353631239,0.240679512831,4.47403813069,0.0977782256991,-0.0381638655293,0.0,445.77002790672157,445.1532054117011,445.9702896235295,443.8587886672144
2.520000000000002,0.296584968049,0.165502013219,16.1653640528,0.06468239099,6.20900322459,0.0,0.643542021241,0.281804858481,4.56111255996,0.0965403253531,-0.0359554656677,0.0,452.6942542139445,452.8713087887437,452.87451029013914,452.78284091423785
2.580000000000002,0.337315975078,0.184276809764,16.449717214,0.0700361157458,6.20642487154,0.0,0.714364500664,0.34470889004,4.91575360707,0.0676751041857,-0.0631760347027,0.0,530.8594558593225,528.9873265227114,531.4306896254643,529.4532622369177
2.640000000000002,0.381278332682,0.205966804534,16.7412116714,0.074191323976,6.2030626662,0.0,0.751329485869,0.378611087065,4.80114988319,0.0722352942996,-0.0446297774363,0.0,389.5616268881266,391.2895573289097,389.1260036616432,389.5571052535891
2.700000000000002,0.427890489241,0.23011015153,17.03061066,0.0786026552449,6.20081967909,0.0,0.802614136251,0.426558544999,4.84521071956,0.0759778509415,-0.0258362270078,0.0,441.6090956623529,443.15605363745,442.71622122518954,443.02831321232486
2.760000000000002,0.477449257958,0.25705337066,17.3206178889,0.0833302002398,6.1994571898,0.0,0.849465161337,0.471941792253,4.82172023795,0.0838958666808,-0.017090125925,0.0,420.8102989244838,421.56674858411236,420.8204723365987,421.5107232095617
2.820000000000002,0.530403318882,0.287364978846,17.6158885276,0.0882275874038,6.19837998719,0.0,0.91570888753,0.53894587187,5.01967380065,0.0766421865091,-0.019738209974,0.0,489.8519231582447,489.65504219591367,489.900262607268,489.36526136213143
2.880000000000002,0.58677780416,0.321206227552,17.9162600365,0.0924274652565,6.19701389832,0.0,0.9635444079,0.589471038727,4.99274398082,0.0514146525944,-0.0296451641368,0.0,422.20799203580947,421.3521612959433,423.49060554181494,421.3185358754194
2.940000000000002,0.646424384939,0.35855017222,18.2193573442,0.095538948728,6.19522086393,0.0,1.02480335246,0.655593510936,5.10987849652,0.0527301280941,-0.0303656358377,0.0,467.2453121152402,467.18890111454516,468.20596232794287,468.3098931718662
3.000000000000002,0.709817797807,0.399964733444,18.5298652933,0.0987632824587,6.19343960568,0.0,1.08843513785,0.725164274068,5.23968524512,0.0556830184361,-0.0283652106226,0.0,472.32741313441176,472.48147103230326,473.092451940951,473.32150581824527
